codigo,transecto,arv,nome.comum,nome.cient,familia,dap,tipo,pos.copa,luminosidade,morta,decomp,Hcom,Htot,raio.n,raio.s,raio.l,raio.o,data,utm.lest,utm.norte,vol,trans.area,sub.area
CAU,T04,96,copaiba,Copaifera reticulata,Fabaceae,48.7,O,C,2,FALSE,NA,17.17,29.63,2.8,2.1,2.6,3.2,20120211,779861.8157,9586172.147,2.468693667,10000,100
CAU,T04,99,barrote,Tetragastris altissima,Burseraceae,45.6,O,C,2,FALSE,NA,19.21,30.84,4.3,2.6,3.5,2.8,20120211,779889.6185,9586170.53,2.137926883,10000,100
CAU,T04,100,jatereu,Lecythis idatimon,Lecythidaceae,74,O,S,3,FALSE,NA,4.32,7.77,1.7,1.7,1,2.5,20120211,779889.6925,9586171.727,6.164254653,10000,100
CAU,T04,102,breu vermelho,Protium hebetatum,Burseraceae,46.9,O,C,2,FALSE,NA,11.43,18.01,1.2,6.2,2.2,2.3,20120211,779896.745,9586170.991,2.273493527,10000,100
CAU,T04,108,abiurana,Pouteria gongrijpii,Sapotaceae,39.9,O,C,2,FALSE,NA,14.53,21.73,5,3.9,10,4.8,20120211,779924.7176,9586168.161,1.59644906,10000,100
CAU,T04,111,tachi preto,Tachigali myrmecophila,Fabaceae,60,O,E,1,FALSE,NA,19.74,45.45,4.5,0,8,4.5,20120211,779962.9318,9586167.687,3.896483398,10000,100
CAU,T04,117,fava vermelha,Stryphnodendron pulcherrimum,Fabaceae,41,O,C,2,FALSE,NA,12.74,30.94,3.5,3,2.1,1,20120211,779992.1464,9586162.354,1.694289232,10000,100
CAU,T04,118,seringarana,Micrandra minor,Euphorbiaceae,55.1,O,C,2,FALSE,NA,14.41,31.89,3.9,4.3,2.3,4,20120211,779995.3859,9586161.071,3.234063912,10000,100
CAU,T04,124,morta,NA,NA,50,O,NA,NA,TRUE,2,NA,22.13,NA,NA,NA,NA,20120211,780036.3294,9586158.539,2.615113952,10000,100
CAU,T04,125,abiurana,Pouteria gongrijpii,Sapotaceae,39.5,O,C,2,FALSE,NA,22.67,32.09,1.6,1.8,1.8,1.2,20120211,780045.4593,9586158.956,1.561652792,10000,100
CAU,T04,127,pau santo,Zollernia paraensis,Fabaceae,69.2,O,C,2,FALSE,NA,17.33,35.88,2.5,7,3.5,3.3,20120211,780046.9534,9586159.629,5.323265298,10000,100
CAU,T04,128,fava-bolacha,Vatairea guianensis,Fabaceae,60,O,S,2,FALSE,NA,22.65,32.34,5.7,4,5.7,4.7,20120211,780061.12,9586157.403,3.896483398,10000,100
CAU,T04,137,pintadinho,Poeppigia procera,Fabaceae,38.2,O,C,2,FALSE,NA,12.77,19.46,3.1,1.6,3.8,2.2,20120211,780091.1623,9586156.113,1.451432535,10000,100
CAU,T04,138,barrote,Tetragastris altissima,Burseraceae,60.5,O,S,2,FALSE,NA,11.89,29.6,3.2,4.4,4.6,5.4,20120211,780091.5705,9586149.755,3.967853545,10000,100
CAU,T04,143,matamata preto,Eschweilera ovata,Lecythidaceae,43,O,C,2,FALSE,NA,11.94,23.68,0.8,5.4,4.5,2.4,20120211,780145.7543,9586150.898,1.880304214,10000,100
CAU,T04,146,morta,NA,NA,46.8,O,NA,NA,TRUE,2,NA,34.77,NA,NA,NA,NA,20120211,780150.6494,9586157.702,2.262904602,10000,100
CAU,T04,147,morta,NA,NA,36.5,O,NA,NA,TRUE,1,NA,27.64,NA,NA,NA,NA,20120211,780136.7859,9586157.895,1.313879604,10000,100
CAU,T04,148,macaranduba,Manilkara huberi,Sapotaceae,36.1,O,C,2,FALSE,NA,19.78,28.27,3.5,4.3,5.1,5.3,20120211,780127.5422,9586161.704,1.282592074,10000,100
CAU,T04,149,ucurana,Sloanea guianensis,Elaeocarpaceae,42.6,O,C,2,FALSE,NA,31.77,36.57,2.6,2.2,2.3,2.5,20120211,780098.8258,9586150.634,1.842259237,10000,100
CAU,T04,150,uxi,Endopleura uchi,Humiriaceae,59.2,O,C,2,FALSE,NA,31.83,43.7,4.2,3.9,5.2,7.2,20120211,780078.6141,9586149.368,3.783752089,10000,100
CAU,T04,151,abiurana,Pouteria gongrijpii,Sapotaceae,54.9,O,C,2,FALSE,NA,21.76,17.41,8.9,9.2,4.9,7.9,20120211,780063.8004,9586149.643,3.208444366,10000,100
CAU,T04,152,timborana,Pseudopiptadenia suaveolens,Fabaceae,40,O,C,2,FALSE,NA,22.87,34.75,0,7,0,1.8,20120211,780011.0296,9586153.778,1.605213191,10000,100
CAU,T04,153,matamata branco,Eschweilera coriacea,Lecythidaceae,45.7,O,C,2,FALSE,NA,17.59,39.64,2.1,2.5,4.2,5.2,20120211,780011.9671,9586170.178,2.148194602,10000,100
CAU,T04,154,abiurana,Pouteria gongrijpii,Sapotaceae,45.5,O,C,2,FALSE,NA,16.06,27.34,4.1,2.3,5.2,7.2,20120211,780012.0961,9586171.673,2.12768586,10000,100
CAU,T04,155,ucuuba,Virola michelii,Myristicaceae,40.7,O,C,2,FALSE,NA,22.42,33.15,2.3,2.2,2.3,2.1,20120211,779989.2059,9586172.645,1.667292177,10000,100
CAU,T04,156,maracatiara,Astronium graveolens,Anacardiaceae,68.1,O,E,1,FALSE,NA,31.09,42.92,5.1,5.9,5.9,2.8,20120211,779978.883,9586175.042,5.139935731,10000,100
CAU,T04,157,macaranduba,Manilkara huberi,Sapotaceae,37.3,O,C,2,FALSE,NA,21.46,29.4,2.9,3,3.2,3.1,20120211,779956.3377,9586176.827,1.377684642,10000,100
CAU,T04,159,muiratinga,Maquira coriacea,Moraceae,40.4,O,C,2,FALSE,NA,16.61,26.07,5.5,8.3,5.1,2.1,20120211,779937.215,9586160.475,1.640530331,10000,100
CAU,T04,160,breu vermelho,Protium hebetatum,Burseraceae,41.2,O,C,2,FALSE,NA,20.75,33.35,3.9,3.1,4.5,2.8,20120211,779933.0814,9586176.761,1.712418101,10000,100
CAU,T04,161,breu barrote,Tetragastris panamensis,Burseraceae,48.9,O,C,2,FALSE,NA,18.27,29,1.8,1.9,3.1,4.3,20120211,779901.9917,9586176.678,2.490921998,10000,100
CAU,T04,162,jatereu,Lecythis idatimon,Lecythidaceae,36.7,O,C,2,FALSE,NA,19.2,22.94,0.7,1.1,1.7,1.2,20120211,779873.9233,9586181.919,1.32967696,10000,100
CAU,T04,163,morta,NA,NA,39.5,O,NA,NA,TRUE,4,NA,3.78,NA,NA,NA,NA,20120211,779868.624,9586179.341,1.561652792,10000,100
CAU,T04,165,cupiuba,Goupia glabra,Goupiaceae,41.1,O,C,2,FALSE,NA,19.15,28.69,2.9,3.1,4,2.5,20120211,779828.5037,9586167.476,1.703340575,10000,100
CAU,T04,166,iperana,Eperua bijuga,Fabaceae,43.5,O,C,2,FALSE,NA,18.5,28.11,3.1,0,0,4.4,20120211,779819.1258,9586171.997,1.928454627,10000,100
CAU,T04,167,morta,NA,NA,35.5,O,NA,NA,TRUE,1,NA,28.11,NA,NA,NA,NA,20120211,779856.679,9586180.95,1.236427142,10000,100
CAU,T04,168,caramuxi,Pouteria hispida,Sapotaceae,45,O,C,2,FALSE,NA,23.69,35.51,3.9,3.8,4,2.5,20120211,779790.0598,9586186.113,2.076880808,10000,100
CAU,T04,169,caramuxi,Pouteria hispida,Sapotaceae,36.6,O,C,2,FALSE,NA,18.95,28.42,2.6,2.8,2.9,3.2,20120211,779784.3834,9586170.4,1.321765472,10000,100
CAU,T04,170,morta,NA,NA,38.1,O,NA,NA,TRUE,1,NA,25.82,NA,NA,NA,NA,20120211,779754.6316,9586172.035,1.44313519,10000,100
CAU,T04,171,matamata branco,Eschweilera coriacea,Lecythidaceae,42.2,O,C,2,FALSE,NA,18.22,27.56,2.9,2.3,2.1,2.8,20120211,779748.558,9586175.373,1.804635997,10000,100
CAU,T04,172,iperana,Eperua bijuga,Fabaceae,41.1,O,C,2,FALSE,NA,14.09,30.82,3.1,7.9,3.7,6.8,20120211,779736.205,9586187.069,1.703340575,10000,100
CAU,T04,173,louro preto,Ocotea cernua,Lauraceae,46.6,O,C,2,FALSE,NA,26.6,35.07,3.9,4.8,2.1,2.9,20120211,779739.1391,9586187.909,2.241807219,10000,100
CAU,T04,174,abiurana,Pouteria gongrijpii,Sapotaceae,39.9,O,C,2,FALSE,NA,17.51,24.76,3.6,4.5,2.2,2.8,20120211,779689.178,9586189.652,1.59644906,10000,100
CAU,T04,175,casca seca,Licania canescens,Chrysobalanaceae,42.9,O,S,2,FALSE,NA,29.74,36.81,2.2,2.1,4.2,6.5,20120211,779682.5967,9586174.991,1.870753391,10000,100
CAU,T04,176,guajara-bolacha,Pouteria oppositifolia,Sapotaceae,50.4,O,C,2,FALSE,NA,28.32,42.2,2.7,2.3,2.8,3.9,20120211,779681.5865,9586174.125,2.661088769,10000,100
CAU,T04,177,abiurana,Pouteria gongrijpii,Sapotaceae,54.4,O,C,2,FALSE,NA,22.1,29.08,3.2,3.1,3.5,5.9,20120211,779677.7161,9586191.284,3.144879038,10000,100
CAU,T04,178,casca seca,Licania canescens,Chrysobalanaceae,46.6,O,C,2,FALSE,NA,28.6,37.86,1.8,1.5,2.2,1.8,20120211,779667.9403,9586179.803,2.241807219,10000,100
CAU,T05,5,freijo branco,Cordia scabrifolia,Boraginaceae,35.8,O,S,1,FALSE,NA,19.52,26.1,1.1,1.5,1.2,1.8,20120131,780684.2264,9587259.672,1.259394793,10000,100
CAU,T05,6,ucuuba,Virola michelii,Myristicaceae,47.7,O,C,2,FALSE,NA,20.79,28.89,4,2.2,2.5,2,20120131,780682.4013,9587246.902,2.359171972,10000,100
CAU,T05,10,tachirana,Stryphnodendron paniculatum,Fabaceae,86.3,O,E,1,FALSE,NA,29.42,41.06,6.6,7.2,7.9,6.2,20120131,780685.6384,9587232.579,8.628538258,10000,100
CAU,T05,29,guajara branco,Pouteria sp.,Sapotaceae,44.2,O,C,2,FALSE,NA,16.51,26.38,0,3.5,3.2,2.3,20120131,780681.057,9587119.249,1.996976924,10000,100
CAU,T05,36,morta,NA,NA,77.8,O,NA,NA,TRUE,2,NA,31.17,NA,NA,NA,NA,20120131,780683.9547,9587080.645,6.877755017,10000,100
CAU,T05,49,breu barrote,Tetragastris panamensis,Burseraceae,40.5,O,C,1,FALSE,NA,16.06,31.54,3.9,3.5,5.2,3.9,20120131,780689.5066,9587028.748,1.649424832,10000,100
CAU,T05,56,barrote,Tetragastris altissima,Burseraceae,45.5,O,C,1,FALSE,NA,22.52,38.86,2.9,4.3,5.1,3.1,20120131,780695.7566,9586987.298,2.12768586,10000,100
CAU,T05,66,macaranduba,Manilkara huberi,Sapotaceae,86,O,E,1,FALSE,NA,33.04,51.01,9,11,8,7,20120131,780694.7664,9586940.714,8.563069851,10000,100
CAU,T05,75,abiurana,Pouteria gongrijpii,Sapotaceae,62,O,S,1,FALSE,NA,19.2,29.1,2.8,3.2,2.5,2.4,20120131,780701.6386,9586903.594,4.1861904,10000,100
CAU,T05,76,inga,Inga marginata,Fabaceae,36.7,O,S,2,FALSE,NA,9.95,19.09,5,7,0,6.2,20120131,780700.0188,9586884.989,1.32967696,10000,100
CAU,T05,81,jatereu,Lecythis idatimon,Lecythidaceae,39.2,O,C,1,FALSE,NA,19.93,30.51,2.1,2.4,3.2,4.5,20120131,780704.409,9586861.232,1.535828513,10000,100
CAU,T05,83,abiurana,Pouteria gongrijpii,Sapotaceae,69.5,O,E,1,FALSE,NA,29.68,41.11,3.9,3.2,3.1,3.5,20120131,780699.2255,9586853.926,5.373869976,10000,100
CAU,T05,96,morta,NA,NA,80.8,O,NA,NA,TRUE,2,NA,11.34,NA,NA,NA,NA,20120131,780707.7038,9586821.902,7.471118618,10000,100
CAU,T05,99,timborana,Pseudopiptadenia suaveolens,Fabaceae,39.3,O,E,1,FALSE,NA,20.63,31.81,5.7,4,2.5,3.2,20120131,780708.2837,9586839.446,1.544410638,10000,100
CAU,T05,113,acoita-cavalo,Luehea speciosa,Malvaceae,50,O,C,1,FALSE,NA,13.37,22.82,4.8,8,7,3.5,20120131,780704.1581,9586934.258,2.615113952,10000,100
CAU,T05,114,caramuxi,Pouteria hispida,Sapotaceae,50.5,O,C,1,FALSE,NA,19.78,33.43,1,2.2,2,1.2,20120131,780705.0401,9586936.311,2.672650451,10000,100
CAU,T05,124,goiabao,Pradosia cochlearia,Sapotaceae,65.3,O,S,1,FALSE,NA,21.85,36.52,8,6.5,6,5.3,20120131,780701.1058,9586986.609,4.688966484,10000,100
CAU,T05,128,guajara-mirim,Pouteria sp.,Sapotaceae,63.5,O,C,1,FALSE,NA,22.7,32.55,5.1,3.2,4.5,2.9,20120131,780699.3118,9586995.264,4.410889434,10000,100
CAU,T05,129,morta,NA,NA,46,O,NA,NA,TRUE,3,NA,16.64,NA,NA,NA,NA,20120131,780697.1511,9587003.367,2.179158049,10000,100
CAU,T05,134,maracatiara,Astronium graveolens,Anacardiaceae,110.5,O,C,1,FALSE,NA,31.61,52.75,8.6,8.2,8.1,8.2,20120131,780690.1873,9587059.516,14.8160458,10000,100
CAU,T05,137,morta,NA,NA,45.8,O,NA,NA,TRUE,4,NA,25.63,NA,NA,NA,NA,20120131,780685.6852,9587084.106,2.158489029,10000,100
CAU,T05,151,louro preto,Nectandra cuspidata,Lauraceae,43,O,C,1,FALSE,NA,18.61,30.51,7.7,2.1,1.4,5.8,20120131,780686.5575,9587197.905,1.880304214,10000,100
CAU,T05,153,abiurana,Pouteria gongrijpii,Sapotaceae,59.8,O,C,2,FALSE,NA,31.27,43.4,5.7,7,6.5,5,20120131,780688.0084,9587223.5,3.868132125,10000,100
CAU,T05,160,barrote,Tetragastris altissima,Burseraceae,55.5,O,S,3,FALSE,NA,13.18,29.74,3.4,7.7,9.5,4.6,20120131,780688.7922,9587254.334,3.285634988,10000,100
CAU,T05,165,barrote,Tetragastris altissima,Burseraceae,56.8,O,S,2,FALSE,NA,13.1,22.8,7.1,3.2,2.8,5.8,20120131,780687.7836,9587277.619,3.456304523,10000,100
